,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
302,9,0.01,0.01,0.01,0.5,1.1001492022113115,1.1481246079126781
303,9,0.01,0.01,0.01,0.99,1.107401658617707,1.1516191108455611
304,9,0.01,0.01,0.02,0.5,1.1068765133450351,1.1564419007894866
305,9,0.01,0.01,0.02,0.99,1.1094558850975291,1.1491847251375906
306,9,0.01,0.1,0.0,0.5,1.1116672325474826,1.1555797749596899
307,9,0.01,0.1,0.0,0.99,1.1119315869049322,1.1560216765569702
308,9,0.01,0.1,0.01,0.5,1.1101105372656013,1.1526643783712573
309,9,0.01,0.1,0.01,0.99,1.111131609839521,1.151585326243964
310,9,0.01,0.1,0.02,0.5,1.1108109570468476,1.1491499945778592
311,9,0.01,0.1,0.02,0.99,1.1120432391075563,1.1624763095326753
312,9,0.02,0.01,0.0,0.5,1.051025359501376,1.1495877004333883
313,9,0.02,0.01,0.0,0.99,1.0647255062607448,1.160029083236078
314,9,0.02,0.01,0.01,0.5,1.0628650587066695,1.14907556187649
315,9,0.02,0.01,0.01,0.99,1.0648884886176213,1.1510893713854315
316,9,0.02,0.01,0.02,0.5,1.0599479337039739,1.1591049260405146
317,9,0.02,0.01,0.02,0.99,1.0731694481970075,1.1521381094965664
318,9,0.02,0.1,0.0,0.5,1.076711326783515,1.1537088472088692
319,9,0.02,0.1,0.0,0.99,1.0850110781665832,1.1556858961865861
320,9,0.02,0.1,0.01,0.5,1.0822844910586615,1.1577477097548947
321,9,0.02,0.1,0.01,0.99,1.0938575330976907,1.1545370785852005
322,9,0.02,0.1,0.02,0.5,1.090402748830416,1.1526469283030674
323,9,0.02,0.1,0.02,0.99,1.0936793248804364,1.150426224894927
324,9,0.03,0.01,0.0,0.5,1.0077939436448888,1.1365935910241054
325,9,0.03,0.01,0.0,0.99,0.9948200797973364,1.1498630435772206
326,9,0.03,0.01,0.01,0.5,1.0163337357595095,1.1526281629936816
327,9,0.03,0.01,0.01,0.99,1.0307094914118595,1.1533556532002167
328,9,0.03,0.01,0.02,0.5,1.0201608811151495,1.1431453196072456
329,9,0.03,0.01,0.02,0.99,1.0560495760759947,1.1539939494626572
330,9,0.03,0.1,0.0,0.5,1.038920082725563,1.136667264709908
331,9,0.03,0.1,0.0,0.99,1.0383183867723031,1.1537692853090893
332,9,0.03,0.1,0.01,0.5,1.0369894295191777,1.1551496797037155
333,9,0.03,0.1,0.01,0.99,1.0495693298758302,1.1449704339716595
334,9,0.03,0.1,0.02,0.5,1.0607786811293112,1.1509383414371561
335,9,0.03,0.1,0.02,0.99,1.0746709779257242,1.1518546466490096
336,9,0.04,0.01,0.0,0.5,0.9797046758944484,1.1490801118445024
337,9,0.04,0.01,0.0,0.99,0.9990305960933976,1.1502318839442442
338,9,0.04,0.01,0.01,0.5,0.9761371799750654,1.1212081838763461
339,9,0.04,0.01,0.01,0.99,1.0154130970090571,1.150153121670523
340,9,0.04,0.01,0.02,0.5,1.0079142781754398,1.1503857132508926
341,9,0.04,0.01,0.02,0.99,1.0073820304007841,1.141811273154598
342,9,0.04,0.1,0.0,0.5,0.9761549463382084,1.1463190974196924
343,9,0.04,0.1,0.0,0.99,1.032301249462309,1.1515658371241841
344,9,0.04,0.1,0.01,0.5,1.0266187002015934,1.1421691379077463
345,9,0.04,0.1,0.01,0.99,1.0683027669458762,1.1575789704938375
346,9,0.04,0.1,0.02,0.5,1.0546478018079555,1.1589204868337506
