,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
350,9,0.003,0.01,0.01,0.5,1.1266650129452154,1.1664596858944563
351,9,0.003,0.01,0.01,0.99,1.1240328755337017,1.162577089565628
352,9,0.003,0.01,0.02,0.5,1.123414277923522,1.1674701528877376
353,9,0.003,0.01,0.02,0.99,1.127682699650171,1.1646142034091356
354,9,0.003,0.1,0.0,0.5,1.1325464754335217,1.1569619365422006
355,9,0.003,0.1,0.0,0.99,1.1349238154323675,1.1632606939242631
356,9,0.003,0.1,0.01,0.5,1.1325090035817826,1.1632859824651625
357,9,0.003,0.1,0.01,0.99,1.1302243189702745,1.1687111357427065
358,9,0.003,0.1,0.02,0.5,1.1324052574180774,1.1601401020294395
359,9,0.003,0.1,0.02,0.99,1.1324003343453646,1.1636173140440396
360,9,0.004,0.01,0.0,0.5,1.1193614904904818,1.157438699171406
361,9,0.004,0.01,0.0,0.99,1.1224379964942262,1.1506526943488482
